rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
92,1,"Le pacte des loups",2001,http://www.icheckmovies.com/movies/le+pacte+des+loups/,2707,146,71,1,108,"Brotherhood of the Wolf",http://www.imdb.com/title/tt0237534/,"2018-11-05 11:22:14",no,no,no,no
93,1,"Le palais des mille et une nuits",1905,http://www.icheckmovies.com/movies/le+palais+des+mille+et+une+nuits/,304,3,3,2,26,"The Palace of Arabian Knights",http://www.imdb.com/title/tt0132402/,no,no,no,no,no
94,1,"Le petit chaperon rouge",1901,http://www.icheckmovies.com/movies/le+petit+chaperon+rouge/,7,0,4,1,13,"Little Red Riding Hood",http://www.imdb.com/title/tt0000368/,no,no,no,no,no
95,1,"Le voyage dans la lune",1902,http://www.icheckmovies.com/movies/le+voyage+dans+la+lune/,16913,971,38,13,353,"A Trip to the Moon",http://www.imdb.com/title/tt0000417/,"2018-06-07 13:31:23",no,no,no,no
96,1,"Lilja 4-ever",2002,http://www.icheckmovies.com/movies/lilja+4-ever/,4540,455,39,6,197,"Lilya 4-Ever",http://www.imdb.com/title/tt0300140/,no,no,no,no,no
97,1,"The Lion King",1994,http://www.icheckmovies.com/movies/the+lion+king/,131802,8551,287,22,778,,http://www.imdb.com/title/tt0110357/,"2018-01-10 16:55:47",no,no,no,yes
98,1,"Logan's Run",1976,http://www.icheckmovies.com/movies/logans+run/,5463,267,67,4,176,,http://www.imdb.com/title/tt0074812/,"2018-04-28 23:03:20",no,no,no,no
99,1,"The Lord of the Rings",1978,http://www.icheckmovies.com/movies/the+lord+of+the+rings/,7112,170,97,2,76,,http://www.imdb.com/title/tt0077869/,"2018-11-08 00:28:10",no,no,no,no
100,1,"The Lord of the Rings: The Fellowship of the Ring",2001,http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+fellowship+of+the+ring/,129276,12045,699,26,1353,,http://www.imdb.com/title/tt0120737/,"2018-01-10 16:54:51",no,no,no,yes
101,1,"The Lord of the Rings: The Return of the King",2003,http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+return+of+the+king/,123782,12152,686,26,1323,,http://www.imdb.com/title/tt0167260/,"2018-01-10 16:54:47",no,no,no,yes
102,1,"The Lord of the Rings: The Two Towers",2002,http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+two+towers/,123757,10354,572,22,1161,,http://www.imdb.com/title/tt0167261/,"2018-01-10 16:54:57",no,no,no,yes
103,1,"Lost Horizon",1937,http://www.icheckmovies.com/movies/lost+horizon/,1451,99,8,7,183,,http://www.imdb.com/title/tt0029162/,"2018-06-11 13:06:00",no,no,no,no
